order_id,customer_id,product_id,quantity,order_date,name,email,age,city,created_at,product_name,category,price,stock,total_amount
32309,9083,769,10,2022-12-08,jessica lee,jessica.1961@example.com,65,Chicago,2024-03-31,stainless steel olive oil,Grocery,741.97,2160,7419.700000000001
76606,5252,609,3,2099-06-08,nicholas benjamin,nicholas.2584@yahoo.com,56,Dubai,2022-12-08,basic water bottle,Sports & Outdoors,350.56,4146,1051.68
51575,6777,270,8,2025-10-30,madison morales,madison.698@yahoo.com,71,Lyon,2024-07-11,stainless steel building blocks,Toys,160.75,3088,1286.0
30768,9128,241,7,2022-10-01,nicole parks,nicole.8364@outlook.com,64,Osaka,2023-11-18,heavy duty kettle,Home & Kitchen,758.98,4374,5312.860000000001
76861,969,698,8,2026-07-15,jesse williams,jesse.4537@hotmail.com,59,Delhi,2026-08-19,compact webcam,Electronics,68.33,4336,546.64
45223,9565,923,9,2024-02-08,shannon miller,shannon.2750@outlook.com,42,Delhi,2023-05-25,premium water bottle,Sports & Outdoors,284.56,4518,2561.04
90920,5827,943,8,2022-12-14,alexis gilbert,alexis.7884@outlook.com,53,Los Angeles,2024-03-05,rechargeable dog leash,Pet Supplies,799.73,1983,6397.84
85729,2517,229,10,2023-05-10,christopher ford,christopher.5864@gmail.com,53,New York,2024-06-20,wireless dog leash,Pet Supplies,811.01,4070,8110.1
62424,9513,514,8,2022-08-11,heather estes,heather.9386@hotmail.com,50,Unknown,2023-09-26,premium puzzle,Toys,325.5,1348,2604.0
69065,9807,337,4,2025-10-15,jennifer hill,jennifer.1211@outlook.com,24,Barcelona,2025-03-11,deluxe desk organizer,Office Supplies,778.66,561,3114.64
30964,7549,497,2,2024-02-04,stacey hubbard,stacey.3695@hotmail.com,22,Sao Paulo,2024-02-11,basic router,Electronics,153.86,4259,307.72
10438,7148,445,2,2024-11-18,haley mckenzie,haley.7761@example.com,56,Osaka,2024-09-10,heavy duty pet bed,Pet Supplies,154.53,738,309.06
32966,9576,615,5,2022-10-03,courtney howard,courtney.209@gmail.com,58,Giza,2022-10-30,basic puzzle,Toys,637.32,3333,3186.6000000000004
35650,581,473,6,2024-05-01,alexander garcia,alexander.9287@outlook.com,35,Alexandria,2024-05-16,classic vitamin pack,Health,362.78,4233,2176.68
3788,7811,806,7,2023-01-27,mr. james mercer dvm,mr..4112@hotmail.com,27,Riyadh,2025-05-18,basic cap,Clothing,859.15,2279,6014.05
34895,8764,292,4,2023-11-02,david morgan,david.4730@outlook.com,79,Giza,2026-06-06,portable power bank,Electronics,736.8,1464,2947.2
70752,4987,946,10,2023-05-16,linda martin,linda.6378@outlook.com,24,Sydney,2025-10-18,heavy duty fertilizer bag,Garden,749.04,2659,7490.4
4321,5355,101,9,2024-03-02,valerie roberts,valerie.3200@yahoo.com,30,Hamburg,2024-04-05,wireless garden hose,Garden,995.38,1190,8958.42
1365,6732,800,6,2022-08-10,patrick woods,patrick.4304@hotmail.com,69,New York,2026-01-13,pro sticky notes,Office Supplies,885.19,1983,5311.14
87082,141,592,5,2025-01-22,tyler reid,tyler.6087@gmail.com,61,London,2026-01-09,compact tea box,Grocery,356.05,97,1780.25
36585,4156,955,4,2022-11-10,trevor stevens,trevor.4562@gmail.com,79,Mexico City,2023-07-22,premium honey jar,Grocery,324.0,2246,1296.0
72226,4800,219,7,2023-05-17,samantha taylor,samantha.8606@hotmail.com,46,Los Angeles,2024-09-08,wireless tea box,Grocery,457.2,2695,3200.4
78008,9737,660,6,2024-10-06,zachary watts,zachary.3174@outlook.com,23,Toronto,2024-05-26,stainless steel water bottle,Sports & Outdoors,542.77,505,3256.62
29102,7536,602,2,2024-04-04,julie beck,julie.3219@yahoo.com,22,Paris,2025-09-21,deluxe plant pot,Garden,345.57,3004,691.14
25096,7127,483,1,2026-05-26,holly jones,holly.7388@yahoo.com,53,Lyon,2023-07-27,pro thermometer,Health,608.9,552,608.9
71096,524,402,7,2024-07-04,jonathan brooks,jonathan.6822@outlook.com,27,Birmingham,2025-03-07,pro chew toy,Pet Supplies,766.67,4007,5366.69
61566,6330,340,5,2024-07-10,anthony cook ii,anthony.3087@gmail.com,79,Lyon,2026-05-30,stainless steel cookware set,Home & Kitchen,432.15,3670,2160.75
72749,8919,209,4,2023-02-13,virginia williams,virginia.5575@hotmail.com,26,Madrid,2023-03-12,pro comic book,Books,101.8,1608,407.2
88128,9650,698,1,2022-08-05,jason haas,jason.3536@outlook.com,19,Sao Paulo,2024-05-01,compact webcam,Electronics,68.33,4336,68.33
25327,7223,455,1,2023-09-15,nancy allen,nancy.4024@yahoo.com,74,Chicago,2026-02-19,wireless chew toy,Pet Supplies,947.46,3401,947.46
43084,2046,484,1,2023-08-24,denise mcgee,denise.8564@gmail.com,25,Los Angeles,2025-11-20,compact air freshener,Automotive,701.43,3067,701.43
41091,7132,562,9,2025-01-06,danny davis,danny.3384@hotmail.com,31,Bangalore,2025-01-29,portable board game,Toys,19.14,2492,172.26
30858,5903,790,9,2024-05-12,donald duncan,donald.7879@outlook.com,25,Cairo,2026-08-02,compact microphone,Music,743.24,649,6689.16
50264,5459,782,7,2026-05-07,thomas fritz,thomas.9993@hotmail.com,66,Paris,2025-12-27,pro vitamin pack,Health,894.7,3585,6262.900000000001
51038,8072,125,9,2026-06-17,molly snyder,molly.1660@outlook.com,64,Madrid,2026-03-17,rechargeable shampoo,Beauty,541.5,4392,4873.5
65795,2036,242,2,2023-12-19,meghan hinton,meghan.5150@gmail.com,47,New York,2023-04-20,stainless steel air freshener,Automotive,649.75,2115,1299.5
92144,8150,204,10,2026-08-14,jamie smith,jamie.8181@hotmail.com,57,New York,2024-11-13,premium pen set,Office Supplies,308.56,4758,3085.6
49781,1850,931,5,2024-12-12,kyle rowland,kyle.8687@gmail.com,57,Vancouver,2023-09-09,portable usb cable,Electronics,111.97,176,559.85
82225,3108,848,6,2026-08-01,bianca velazquez,bianca.4195@outlook.com,59,Sao Paulo,2023-12-22,smart toaster,Home & Kitchen,722.63,815,4335.78
73968,3267,848,6,2024-12-18,gabriel copeland md,gabriel.4986@gmail.com,34,Toronto,2026-06-16,smart toaster,Home & Kitchen,722.63,815,4335.78
71008,8236,812,5,2025-05-15,derek smith,derek.709@gmail.com,43,Toronto,2026-06-03,deluxe cat litter,Pet Supplies,666.92,3962,3334.6
95805,644,577,6,2022-05-11,paul lawrence,paul.6409@outlook.com,67,Mumbai,2024-03-31,smart seat cover,Automotive,451.82,230,2710.92
80569,3261,49,6,2025-03-12,vickie thomas,vickie.3671@gmail.com,70,Cairo,2024-01-29,deluxe backpack,Sports & Outdoors,106.7,4775,640.2
4281,731,422,1,2026-03-31,tanya buchanan,tanya.2182@yahoo.com,22,Lyon,2023-08-09,premium garden hose,Garden,47.34,1010,47.34
32245,5951,183,8,2026-07-15,blake wade,blake.7487@hotmail.com,63,Giza,2026-05-27,smart novel,Books,412.94,2086,3303.52
62128,8672,347,1,2023-06-16,laura harris,laura.2049@outlook.com,46,London,2025-03-15,rechargeable face cream,Beauty,580.19,3,580.19
83169,9186,716,9,2024-12-01,michael salas,michael.3010@gmail.com,71,New York,2025-08-10,deluxe textbook,Books,890.13,1426,8011.17
96916,4134,431,8,2023-11-25,joseph fleming,joseph.7207@gmail.com,65,Manchester,2025-04-10,eco-friendly vinyl record,Music,425.55,1052,3404.4
18615,9135,413,3,2025-12-09,bryan ellis,bryan.7897@example.com,35,Mumbai,2023-12-27,portable tire gauge,Automotive,718.56,642,2155.68
23911,2575,151,9,2023-08-11,jill reynolds,jill.9462@yahoo.com,37,Mexico City,2023-10-06,deluxe fish tank filter,Pet Supplies,909.32,3110,8183.88
12205,358,145,6,2025-03-28,robin brown,robin.3879@outlook.com,19,Vancouver,2025-10-25,basic plant pot,Garden,5.33,2557,31.98
25202,1379,793,9,2026-03-13,ashley crawford,ashley.119@example.com,41,Houston,2025-11-27,portable bookshelf,Furniture,281.6,3461,2534.4
77304,624,266,5,2022-10-03,raymond oconnor,raymond.3972@hotmail.com,42,Manchester,2025-08-19,pro backpack,Sports & Outdoors,591.52,3523,2957.6
44413,3223,18,5,2025-10-24,dakota lawson,dakota.9627@hotmail.com,28,Sydney,2024-01-18,eco-friendly webcam,Electronics,852.94,3511,4264.700000000001
36771,2598,468,8,2025-06-01,evan myers,evan.7779@yahoo.com,56,Barcelona,2024-06-23,pro hoodie,Clothing,655.24,1600,5241.92
68742,3285,182,5,2024-06-09,jordan curry,jordan.3585@hotmail.com,42,Hamburg,2023-09-04,pro watering can,Garden,526.2,1565,2631.0
13794,5802,327,2,2022-05-31,melody rogers,melody.7068@outlook.com,44,Alexandria,2022-11-19,lightweight car charger,Automotive,138.78,3291,277.56
55387,6742,265,2,2025-08-08,ashley salas,ashley.9386@yahoo.com,71,New York,2026-01-03,portable pet bed,Pet Supplies,974.0,1170,1948.0
36685,246,226,6,2023-08-24,jason lynn jr.,jason.617@gmail.com,41,Melbourne,2024-03-11,lightweight desk organizer,Office Supplies,688.26,173,4129.5599999999995
24679,5122,93,7,2025-04-23,william guzman,william.4909@outlook.com,27,Delhi,2022-10-15,heavy duty kettle,Home & Kitchen,322.41,3508,2256.8700000000003
72467,7852,332,2,2024-08-27,jennifer skinner,jennifer.7294@outlook.com,49,Toronto,2026-03-23,wireless bluetooth speaker,Electronics,19.52,1774,39.04
90684,8175,101,7,2022-02-25,adriana higgins,adriana.5925@outlook.com,41,Cairo,2026-07-03,wireless garden hose,Garden,995.38,1190,6967.66
40391,3739,550,9,2023-04-22,haley peters,haley.5669@outlook.com,31,Dubai,2023-01-29,compact dash cam,Automotive,779.04,3900,7011.36
86714,6944,885,4,2023-04-21,kenneth brown,kenneth.7316@hotmail.com,42,Mexico City,2023-11-16,ultra jeans,Clothing,789.5,565,3158.0
53292,2154,378,1,2026-08-01,rodney nichols,rodney.8296@gmail.com,40,Munich,2022-09-19,wireless knife set,Home & Kitchen,365.08,145,365.08
41851,8438,594,7,2023-05-05,andrea adams,andrea.7570@yahoo.com,48,Singapore,2024-05-16,pro whiteboard,Office Supplies,503.93,529,3527.51
32285,7699,437,6,2022-04-10,zachary stone,zachary.944@outlook.com,38,Munich,2026-07-18,heavy duty sticky notes,Office Supplies,446.22,2053,2677.32
70090,6699,46,4,2023-12-14,brian pacheco,brian.7908@example.com,21,New York,2024-02-15,deluxe perfume,Beauty,525.34,1175,2101.36
35888,4523,572,1,2025-01-02,dominic ferguson,dominic.9909@example.com,30,Melbourne,2026-02-11,rechargeable seat cover,Automotive,620.54,3038,620.54
40537,8427,497,1,2022-05-04,david chandler,david.4046@hotmail.com,78,London,2024-01-02,basic router,Electronics,153.86,4259,153.86
84133,4580,758,4,2025-08-31,derrick alvarez,derrick.2965@hotmail.com,31,Paris,2025-10-08,classic sweater,Clothing,194.47,1052,777.88
9165,5223,123,1,2025-07-20,gregory harmon,gregory.2002@outlook.com,64,London,2025-08-16,basic bed frame,Furniture,142.29,1594,142.29
57973,8449,586,2,2099-07-06,shannon hayden dds,shannon.2735@outlook.com,68,Paris,2023-02-28,stainless steel fertilizer bag,Garden,126.69,3629,253.38
13453,312,500,10,2023-11-15,john hernandez,john.7703@gmail.com,58,Berlin,2022-12-16,stainless steel car charger,Automotive,541.45,2589,5414.5
14548,1885,56,9,2025-08-04,james ferguson,james.657@outlook.com,64,Singapore,2023-06-19,rechargeable rice bag,Grocery,432.2,3172,3889.7999999999997
14153,4980,540,5,2026-02-21,james rivera,james.5788@yahoo.com,42,Sydney,2023-05-25,wireless bookshelf,Furniture,305.35,1514,1526.75
82600,3359,530,4,2023-12-31,bradley marquez,bradley.9782@hotmail.com,29,Barcelona,2024-06-24,compact tea box,Grocery,82.58,1820,330.32
8077,4637,256,2,2023-01-20,natalie oconnor,natalie.8266@gmail.com,49,Los Angeles,2023-02-27,smart coffee maker,Home & Kitchen,505.04,2704,1010.08
1705,4637,135,7,2024-10-27,natalie oconnor,natalie.8266@gmail.com,49,Los Angeles,2023-02-27,portable car charger,Automotive,944.87,3319,6614.09
79008,7049,104,3,2026-03-06,suzanne mills,suzanne.371@outlook.com,77,Chicago,2024-11-14,ultra keyboard stand,Music,935.74,2055,2807.2200000000003
9288,9378,135,8,2026-09-08,samantha stevens,samantha.6521@yahoo.com,67,Tokyo,2025-01-15,portable car charger,Automotive,944.87,3319,7558.96
23417,1013,919,2,2024-06-16,samantha bowman,samantha.3676@yahoo.com,31,Bangalore,2024-06-19,stainless steel headphones,Electronics,296.27,184,592.54
83866,7547,19,4,2023-04-04,wendy jenkins,wendy.8084@outlook.com,19,Hamburg,2023-10-18,compact journal,Books,944.44,1633,3777.76
98396,4847,66,4,2022-04-08,jasmine bell,jasmine.3170@hotmail.com,77,Lyon,2025-07-03,stainless steel cap,Clothing,311.33,654,1245.32
98217,5395,590,1,2024-01-26,ryan smith,ryan.8135@yahoo.com,75,Berlin,2023-06-23,pro garden hose,Garden,914.31,2679,914.31
24972,6222,826,10,2025-01-03,robert bailey,robert.297@gmail.com,52,Riyadh,2026-07-07,rechargeable coffee maker,Home & Kitchen,120.84,4772,1208.4
33269,4720,45,4,2026-05-18,francisco woodward,francisco.9660@example.com,77,Mumbai,2023-02-27,ultra novel,Books,532.76,4712,2131.04
24006,4817,430,1,2023-02-22,michelle patrick,michelle.2168@yahoo.com,73,Dubai,2025-07-14,basic action figure,Toys,177.38,2400,177.38
34039,999,446,2,2022-08-13,laura wilson,laura.8022@gmail.com,26,Dubai,2022-09-27,lightweight olive oil,Grocery,935.95,2374,1871.9
30780,3291,588,5,2026-08-21,katherine barrera,katherine.7551@yahoo.com,35,Cairo,2023-11-19,premium sticky notes,Office Supplies,934.53,3889,4672.65
76029,397,47,4,2025-01-13,michelle jacobs,michelle.8164@example.com,47,Paris,2026-01-29,premium hoodie,Clothing,352.42,1030,1409.68
50877,2874,117,9,2026-09-09,kim lindsey,kim.4520@outlook.com,51,Mexico City,2026-02-04,deluxe drum sticks,Music,263.86,29,2374.7400000000002
26324,3445,650,2,2023-09-11,kevin mcneil,kevin.1162@example.com,23,Los Angeles,2025-03-02,wireless router,Electronics,661.08,991,1322.16
90200,1842,925,9,2025-06-25,craig thompson,craig.9728@hotmail.com,44,Delhi,2026-04-02,classic shampoo,Beauty,445.43,495,4008.87
80407,8980,831,1,2024-09-14,timothy campbell,timothy.5131@gmail.com,50,Dubai,2023-12-12,lightweight air freshener,Automotive,892.29,1009,892.29
46224,3654,590,8,2025-09-18,heather poole,heather.4075@gmail.com,20,Tokyo,2023-09-28,pro garden hose,Garden,914.31,2679,7314.48
94227,1183,730,4,2024-04-29,tyler salazar,tyler.7384@hotmail.com,57,Mumbai,2025-03-18,pro router,Electronics,466.64,256,1866.56
73992,1750,86,1,2024-10-11,jerry cole,jerry.4781@example.com,19,Birmingham,2026-03-05,lightweight yoga mat,Sports & Outdoors,925.74,919,925.74
35210,2915,317,1,2022-07-25,john leach,john.3261@outlook.com,79,Mumbai,2023-03-23,eco-friendly bed frame,Furniture,688.8,917,688.8
77796,5288,753,2,2024-03-15,jeremiah brown,jeremiah.259@outlook.com,34,Barcelona,2023-03-24,heavy duty pruning shears,Garden,994.26,445,1988.52
53996,9030,730,3,2024-11-19,william williams,william.6920@yahoo.com,76,Los Angeles,2023-04-29,pro router,Electronics,466.64,256,1399.92
30772,1886,778,5,2025-10-11,keith hayes,keith.8262@gmail.com,45,Lyon,2026-04-16,heavy duty stapler,Office Supplies,165.26,2002,826.3
82113,5834,625,4,2022-04-26,ashley velez,ashley.8664@hotmail.com,32,Bangalore,2024-01-10,deluxe dash cam,Automotive,225.6,145,902.4
15356,2819,385,10,2022-04-16,crystal harris,crystal.7933@outlook.com,37,Barcelona,2025-05-14,basic fish tank filter,Pet Supplies,53.26,3477,532.6
36846,2511,687,7,2023-03-08,kelly martin,kelly.692@outlook.com,32,Sao Paulo,2024-03-27,deluxe novel,Books,355.87,1974,2491.09
16145,7617,184,9,2024-08-28,heather davis,heather.138@hotmail.com,20,Los Angeles,2026-08-13,wireless dog leash,Pet Supplies,558.17,2013,5023.53
67135,6434,802,10,2024-12-31,michelle christensen,michelle.929@yahoo.com,35,Riyadh,2025-04-16,rechargeable dash cam,Automotive,685.04,3961,6850.4
20066,6247,165,9,2023-08-27,shannon harper,shannon.9900@hotmail.com,32,Mexico City,2024-01-28,wireless plant pot,Garden,456.98,2595,4112.82
77411,68,543,5,2024-09-15,teresa taylor,teresa.889@yahoo.com,51,Vancouver,2023-03-04,lightweight guitar strings,Music,979.07,3329,4895.35
89433,5983,424,4,2022-07-02,michael miller,michael.7600@gmail.com,80,Melbourne,2022-12-04,basic tire gauge,Automotive,418.26,472,1673.04
3918,999,923,3,2023-11-06,laura wilson,laura.8022@gmail.com,26,Dubai,2022-09-27,premium water bottle,Sports & Outdoors,284.56,4518,853.6800000000001
71469,2028,551,7,2022-07-22,sarah ritter,sarah.4618@yahoo.com,75,Singapore,2024-11-25,rechargeable journal,Books,939.65,2027,6577.55
49160,5242,311,10,2025-04-04,dr. kyle williams,dr..6808@gmail.com,74,Dubai,2025-06-05,heavy duty yoga mat,Sports & Outdoors,801.03,4811,8010.299999999999
18524,6650,417,1,2022-01-11,jon grant,jon.6971@yahoo.com,29,Mexico City,2023-02-22,basic pen set,Office Supplies,54.98,2300,54.98
19714,6516,309,2,2025-06-25,robert shaffer,robert.1372@yahoo.com,72,Los Angeles,2024-12-23,eco-friendly notebook,Books,28.37,3136,56.74
76933,1753,588,4,2024-10-18,nancy brewer,nancy.4604@hotmail.com,72,Manchester,2026-03-05,premium sticky notes,Office Supplies,934.53,3889,3738.12
79971,392,865,10,2022-08-28,caleb hernandez,caleb.2008@hotmail.com,46,London,2023-05-15,deluxe bookshelf,Furniture,925.66,4451,9256.6
92440,6496,158,7,2026-06-14,sandra crane,sandra.2794@yahoo.com,76,Vancouver,2024-03-22,pro tent,Sports & Outdoors,256.85,114,1797.9500000000003
85862,5389,165,9,2023-11-21,ms. kathleen fowler,ms..3751@example.com,66,Hamburg,2023-08-08,wireless plant pot,Garden,456.98,2595,4112.82
17892,4059,448,10,2024-09-09,alexis wells,alexis.7676@example.com,59,Houston,2024-10-10,lightweight desk organizer,Office Supplies,989.6,413,9896.0
69705,5419,656,4,2023-05-09,kristen patrick,kristen.7404@example.com,50,Hamburg,2026-08-25,wireless textbook,Books,939.06,2949,3756.24
336,1061,736,5,2024-09-07,laura sweeney,laura.8124@yahoo.com,22,Singapore,2022-12-30,wireless bed frame,Furniture,21.82,399,109.1
46906,6904,388,3,2023-10-21,carl adams,carl.8669@yahoo.com,43,Dubai,2024-08-28,deluxe vitamin pack,Health,663.04,503,1989.12
52664,9504,690,6,2025-03-08,jerome hancock,jerome.2253@gmail.com,21,Tokyo,2024-09-10,premium office chair,Furniture,674.89,3492,4049.34
52458,3228,695,10,2023-01-21,sandra craig,sandra.9293@hotmail.com,41,Osaka,2026-04-04,deluxe cookware set,Home & Kitchen,639.59,4507,6395.900000000001
57286,6715,188,4,2023-02-28,mark silva,mark.3834@hotmail.com,28,New York,2024-10-14,premium bicycle helmet,Sports & Outdoors,836.83,965,3347.32
18773,2869,15,2,2022-01-23,jason foster,jason.2548@yahoo.com,27,Berlin,2024-08-27,compact router,Electronics,4.21,1145,8.42
11496,6298,585,7,2023-10-10,daniel sanchez,daniel.7759@hotmail.com,42,Giza,2023-07-20,stainless steel doll,Toys,503.6,3482,3525.2000000000003
54083,4235,628,4,2026-08-19,andrew jacobson,andrew.3049@example.com,55,Berlin,2024-05-25,wireless scarf,Clothing,327.87,3349,1311.48
76273,2763,64,8,2025-10-24,gregory wallace,gregory.2017@yahoo.com,77,Madrid,2024-07-22,compact vitamin pack,Health,386.98,3128,3095.84
69036,6403,406,9,2023-10-17,robert chambers,robert.2224@gmail.com,72,London,2026-07-16,wireless fertilizer bag,Garden,449.0,3889,4041.0
97281,8584,746,3,2024-01-24,elizabeth mills,elizabeth.9366@gmail.com,43,Mumbai,2025-07-19,lightweight power bank,Electronics,113.25,4691,339.75
95197,9539,280,10,2025-09-12,anthony santiago,anthony.7529@hotmail.com,62,Tokyo,2022-10-17,rechargeable drum sticks,Music,884.22,283,8842.2
35325,4290,766,9,2026-07-27,phillip scott,phillip.1634@outlook.com,30,Dubai,2025-05-02,wireless jacket,Clothing,702.76,4102,6324.84
8338,9532,400,9,2025-08-21,henry mendoza,henry.8283@yahoo.com,55,Sao Paulo,2026-03-12,eco-friendly air freshener,Automotive,995.29,1861,8957.61
90604,4478,861,2,2025-07-14,sydney green,sydney.700@hotmail.com,44,Hamburg,2026-03-30,smart keyboard stand,Music,207.88,1388,415.76
16234,5016,578,5,2026-06-17,corey thornton,corey.1292@yahoo.com,21,Manchester,2022-12-17,heavy duty cat litter,Pet Supplies,865.52,4265,4327.6
14596,8324,301,1,2025-01-21,barbara riley,barbara.8229@outlook.com,42,Dubai,2023-06-22,compact tent,Sports & Outdoors,410.83,2582,410.83
24617,2261,714,3,2023-06-23,gloria mullins,gloria.1743@outlook.com,52,Cairo,2023-05-15,pro sofa cover,Furniture,535.89,4338,1607.67
9171,7662,266,7,2025-02-15,tina coleman,tina.5241@outlook.com,55,Alexandria,2024-12-10,pro backpack,Sports & Outdoors,591.52,3523,4140.639999999999
84255,6120,119,9,2023-08-13,jane orr,jane.9894@yahoo.com,22,Madrid,2023-09-23,smart cookbook,Books,153.63,3889,1382.67
